# GAGE ( ANALOG network for IDs where YEAR <  2000)
# GAGE (DIGITAL network for IDs where YEAR >= 2000)
# MONTH for which rainfall is being aggregated
# S (season): W (wet, Jun-Oct) or D (dry)
# RAIN: total monthly rainfall in millimeters
gage,year,month,S,rain
RG081,2007,3,D,28.575
RG081,2007,4,D,3.302
RG081,2007,5,D,3.556
RG081,2007,6,W,17.653
RG081,2007,7,W,125.984
RG081,2007,8,W,52.832
RG081,2007,9,W,34.925
RG081,2007,10,W,2.413
RG081,2007,11,D,16.637
RG081,2007,12,D,11.176
RG081,2008,1,D,1.27
RG081,2008,2,D,8.509
RG081,2008,3,D,0.0
RG081,2008,5,D,6.731
RG081,2008,6,W,4.064
RG081,2008,7,W,126.238
RG081,2008,8,W,98.933
RG081,2008,9,W,16.637
RG081,2008,10,W,2.54
RG081,2008,11,D,10.795
RG081,2008,12,D,10.16
RG081,2009,1,D,8.255
RG081,2009,2,D,10.922
RG081,2009,3,D,10.287
RG081,2009,4,D,0.254
RG081,2009,5,D,19.812
RG081,2009,6,W,18.161
RG081,2009,7,W,9.525
RG081,2009,8,W,85.09
RG081,2009,9,W,37.719
RG081,2009,10,W,10.922
RG081,2009,11,D,5.461
RG081,2009,12,D,7.747
RG081,2010,1,D,49.911
RG081,2010,2,D,33.274
RG081,2010,3,D,9.017
RG081,2010,4,D,7.366
RG081,2010,5,D,0.254
RG081,2010,6,W,0.0
RG081,2010,7,W,68.707
RG081,2010,8,W,78.994
RG081,2010,9,W,26.416
RG081,2010,10,W,5.969
RG081,2010,11,D,0.762
RG081,2010,12,D,7.239
RG081,2011,1,D,1.778
RG081,2011,2,D,0.254
RG081,2011,3,D,0.0
RG081,2011,4,D,0.254
RG081,2011,6,W,4.318
RG081,2011,7,W,113.411
RG081,2011,8,W,42.926
RG081,2011,9,W,19.685
RG081,2011,10,W,0.254
RG081,2011,11,D,15.494
RG081,2011,12,D,36.195
RG081,2012,1,D,3.937
RG081,2012,2,D,0.762
RG081,2012,3,D,3.683
RG081,2012,4,D,0.0
RG081,2012,5,D,7.112
RG081,2012,6,W,5.334
RG081,2012,7,W,80.01
RG081,2012,8,W,26.035
RG081,2012,9,W,111.76
RG081,2012,10,W,0.0
RG081,2012,11,D,8.763
RG081,2012,12,D,18.796
RG081,2013,1,D,10.287
RG081,2013,2,D,11.938
RG081,2013,3,D,4.953
RG081,2013,4,D,0.0
RG081,2013,5,D,0.0
RG081,2013,6,W,4.953
RG081,2013,7,W,70.866
RG081,2013,8,W,36.703
RG081,2013,9,W,45.72
RG081,2013,11,D,12.573
RG081,2013,12,D,9.271
RG081,2014,1,D,0.0
RG081,2014,2,D,0.762
RG081,2014,3,D,19.685
RG081,2014,4,D,1.397
RG081,2014,6,W,0.0
RG081,2014,7,W,119.888
RG081,2014,8,W,149.479
RG081,2014,9,W,103.124
RG081,2014,10,W,29.845
RG081,2014,11,D,6.096
RG081,2014,12,D,16.256
RG081,2015,1,D,50.8
RG081,2015,2,D,0.254
RG081,2015,3,D,22.733
RG081,2015,4,D,6.477
RG081,2015,5,D,1.778
RG081,2015,6,W,8.509
RG081,2015,7,W,75.565
RG081,2015,8,W,72.39
RG081,2015,9,W,47.117
RG081,2015,10,W,38.862
RG081,2015,11,D,10.287
RG081,2015,12,D,13.716
RG081,2016,1,D,28.321
RG081,2016,2,D,5.842
RG081,2016,3,D,1.397
RG081,2016,4,D,2.54
RG081,2016,5,D,2.032
RG081,2016,6,W,43.561
RG081,2016,7,W,65.532
RG081,2016,8,W,84.455
RG081,2016,9,W,44.577
RG081,2016,10,W,11.43
RG081,2016,11,D,3.175
RG081,2016,12,D,28.321
RG081,2017,1,D,23.241
RG081,2017,2,D,4.572
RG081,2017,3,D,4.953
RG081,2017,4,D,0.0
RG081,2017,5,D,2.413
RG081,2017,6,W,5.588
RG081,2017,7,W,159.258
RG081,2017,8,W,78.994
RG081,2017,9,W,0.0
RG081,2017,10,W,3.683
RG081,2017,11,D,3.81
RG081,2017,12,D,4.445
RG081,2018,1,D,4.953
RG081,2018,2,D,39.751
RG081,2018,3,D,0.0
RG081,2018,6,W,26.416
RG081,2018,7,W,56.388
RG081,2018,8,W,42.164
RG081,2018,9,W,52.959
RG081,2018,10,W,46.355
RG081,2018,11,D,7.874
RG081,2018,12,D,22.987
RG081,2019,1,D,13.462
RG081,2019,2,D,27.559
RG081,2019,3,D,34.036
RG081,2019,4,D,3.302
RG081,2019,5,D,12.065
RG081,2019,6,W,0.635
RG081,2019,7,W,73.914
RG081,2019,8,W,27.305
RG081,2019,9,W,61.341
RG081,2019,10,W,0.0
RG081,2019,11,D,105.283
RG081,2019,12,D,34.036
RG081,2020,1,D,9.144
RG081,2020,2,D,17.145
RG081,2020,3,D,44.069
RG081,2020,4,D,0.381
RG081,2020,5,D,0.762
RG081,2020,6,W,0.508
RG081,2020,7,W,16.129
RG081,2020,8,W,44.45
RG081,2020,9,W,0.889
RG081,2020,10,W,0.0
RG081,2020,11,D,0.508
RG081,2020,12,D,13.97
RG081,2021,1,D,10.668
RG081,2021,2,D,0.508
RG081,2021,3,D,11.557
RG081,2021,4,D,2.286
RG081,2021,5,D,3.556
RG081,2021,6,W,3.683
RG081,2021,7,W,91.44
RG081,2021,8,W,69.469
RG081,2021,9,W,20.955
RG081,2021,10,W,0.381
RG081,2021,11,D,0.0
RG081,2021,12,D,13.208
RG081,2022,1,D,4.572
RG082,1953,8,W,0.0
RG082,1953,10,W,0.0
RG082,1954,1,D,0.0
RG082,1954,2,D,0.0
RG082,1954,3,D,0.0
RG082,1954,5,D,0.0
RG082,1954,6,W,0.0
RG082,1954,7,W,0.0
RG082,1954,8,W,0.0
RG082,1954,9,W,0.0
RG082,1954,10,W,0.0
RG082,1955,1,D,0.0
RG082,1955,2,D,0.0
RG082,1955,3,D,0.0
RG082,1955,5,D,0.0
RG082,1955,6,W,0.0
RG082,1955,7,W,0.0
RG082,1955,8,W,0.0
RG082,1955,9,W,0.0
RG082,1955,10,W,0.0
RG082,1955,11,D,0.0
RG082,1955,12,D,0.0
RG082,1956,1,D,0.0
RG082,1956,2,D,0.0
RG082,1956,4,D,0.0
RG082,1956,5,D,0.0
RG082,1956,6,W,0.0
RG082,1956,7,W,0.0
RG082,1956,8,W,0.0
RG082,1956,9,W,0.0
RG082,1956,10,W,0.0
RG082,1956,11,D,0.0
RG082,1956,12,D,0.0
RG082,1957,1,D,0.0
RG082,1957,2,D,0.0
RG082,1957,3,D,0.0
RG082,1957,4,D,0.0
RG082,1957,5,D,0.0
RG082,1957,6,W,0.0
RG082,1957,7,W,0.0
RG082,1957,8,W,0.0
RG082,1957,9,W,0.0
RG082,1957,10,W,0.0
RG082,1957,11,D,0.0
RG082,1957,12,D,0.0
RG082,1958,2,D,0.0
RG082,1958,3,D,0.0
RG082,1958,4,D,0.0
RG082,1958,5,D,0.0
RG082,1958,6,W,0.0
RG082,1958,7,W,0.0
RG082,1958,8,W,0.0
RG082,1958,9,W,0.0
RG082,1958,10,W,0.0
RG082,1958,11,D,0.0
RG082,1959,2,D,0.0
RG082,1959,4,D,0.0
RG082,1959,6,W,0.0
RG082,1959,7,W,0.0
RG082,1959,8,W,0.0
RG082,1959,9,W,0.0
RG082,1959,10,W,0.0
RG082,1959,11,D,0.0
RG082,1959,12,D,0.0
RG082,1960,1,D,0.0
RG082,1960,2,D,0.0
RG082,1960,3,D,0.0
RG082,1960,6,W,0.0
RG082,1960,7,W,0.0
RG082,1960,8,W,0.0
RG082,1960,9,W,0.0
RG082,1960,10,W,0.0
RG082,1960,11,D,0.0
RG082,1960,12,D,0.0
RG082,1961,1,D,0.0
RG082,1961,2,D,0.0
RG082,1961,3,D,0.0
RG082,1961,6,W,0.0
RG082,1961,7,W,0.0
RG082,1961,8,W,0.0
RG082,1961,9,W,0.0
RG082,1961,10,W,0.0
RG082,1961,11,D,0.0
RG082,1961,12,D,0.0
RG082,1962,1,D,0.0
RG082,1962,2,D,0.0
RG082,1962,3,D,0.0
RG082,1962,6,W,0.0
RG082,1962,7,W,0.0
RG082,1962,8,W,0.0
RG082,1962,9,W,0.0
RG082,1962,10,W,0.0
RG082,1962,11,D,0.0
RG082,1962,12,D,0.0
RG082,1963,1,D,0.0
RG082,1963,2,D,0.0
RG082,1963,3,D,0.0
RG082,1963,4,D,0.0
RG082,1963,7,W,103.12
RG082,1963,8,W,83.82
RG082,1963,9,W,15.24
RG082,1963,10,W,7.87
RG082,1963,11,D,40.13
RG082,1963,12,D,7.62
RG082,1964,1,D,5.59
RG082,1964,2,D,2.54
RG082,1964,3,D,9.91
RG082,1964,4,D,7.11
RG082,1964,6,W,0.0
RG082,1964,7,W,136.65
RG082,1964,8,W,54.61
RG082,1964,9,W,136.14
RG082,1964,10,W,15.24
RG082,1964,11,D,17.27
RG082,1964,12,D,7.11
RG082,1965,1,D,23.37
RG082,1965,2,D,0.51
RG082,1965,3,D,6.35
RG082,1965,4,D,0.0
RG082,1965,5,D,0.0
RG082,1965,6,W,5.08
RG082,1965,7,W,93.47
RG082,1965,8,W,58.17
RG082,1965,9,W,59.69
RG082,1965,10,W,0.0
RG082,1965,11,D,7.37
RG082,1965,12,D,67.56
RG082,1966,1,D,23.88
RG082,1966,2,D,21.59
RG082,1966,3,D,0.0
RG082,1966,4,D,5.59
RG082,1966,5,D,0.0
RG082,1966,6,W,1.02
RG082,1966,7,W,185.42
RG082,1966,8,W,109.73
RG082,1966,9,W,52.58
RG082,1966,10,W,0.0
RG082,1966,11,D,9.91
RG082,1966,12,D,3.56
RG082,1967,2,D,9.14
RG082,1967,3,D,0.0
RG082,1967,4,D,0.0
RG082,1967,5,D,3.81
RG082,1967,6,W,13.21
RG082,1967,7,W,76.45
RG082,1967,8,W,53.85
RG082,1967,9,W,66.29
RG082,1967,10,W,3.81
RG082,1967,11,D,4.06
RG082,1967,12,D,66.55
RG082,1968,1,D,19.05
RG082,1968,2,D,35.31
RG082,1968,3,D,39.37
RG082,1968,4,D,8.13
RG082,1968,6,W,0.0
RG082,1968,7,W,79.76
RG082,1968,8,W,120.9
RG082,1968,9,W,7.11
RG082,1968,10,W,0.0
RG082,1968,11,D,14.22
RG082,1968,12,D,16.0
RG082,1969,1,D,15.24
RG082,1969,2,D,14.99
RG082,1969,3,D,4.83
RG082,1969,4,D,1.27
RG082,1969,5,D,14.99
RG082,1969,6,W,0.0
RG082,1969,7,W,94.49
RG082,1969,8,W,62.48
RG082,1969,9,W,32.26
RG082,1969,10,W,6.35
RG082,1969,11,D,13.21
RG082,1969,12,D,15.24
RG082,1970,2,D,9.91
RG082,1970,3,D,31.24
RG082,1970,4,D,9.91
RG082,1970,5,D,2.54
RG082,1970,6,W,2.29
RG082,1970,7,W,119.38
RG082,1970,8,W,90.17
RG082,1970,9,W,36.58
RG082,1970,10,W,0.0
RG082,1970,11,D,0.0
RG082,1970,12,D,11.68
RG082,1971,1,D,0.0
RG082,1971,2,D,3.05
RG082,1971,4,D,9.4
RG082,1971,5,D,0.0
RG082,1971,6,W,15.49
RG082,1971,7,W,87.12
RG082,1971,8,W,113.28
RG082,1971,9,W,35.56
RG082,1971,10,W,33.27
RG082,1971,11,D,3.81
RG082,1971,12,D,38.86
RG082,1972,5,D,5.84
RG082,1972,6,W,41.15
RG082,1972,7,W,117.6
RG082,1972,8,W,79.5
RG082,1972,9,W,60.45
RG082,1972,10,W,75.95
RG082,1972,11,D,21.34
RG082,1972,12,D,6.1
RG082,1973,1,D,13.46
RG082,1973,2,D,39.62
RG082,1973,3,D,49.78
RG082,1973,4,D,0.0
RG082,1973,5,D,6.86
RG082,1973,6,W,15.75
RG082,1973,7,W,73.91
RG082,1973,8,W,13.21
RG082,1973,9,W,5.59
RG082,1973,11,D,6.86
RG082,1974,1,D,29.21
RG082,1974,2,D,0.0
RG082,1974,3,D,2.29
RG082,1974,5,D,0.0
RG082,1974,6,W,9.14
RG082,1974,7,W,117.35
RG082,1974,8,W,65.02
RG082,1974,9,W,67.06
RG082,1974,10,W,49.78
RG082,1974,11,D,0.51
RG082,1974,12,D,5.08
RG082,1975,1,D,17.53
RG082,1975,2,D,1.02
RG082,1975,3,D,14.22
RG082,1975,4,D,9.14
RG082,1975,5,D,2.03
RG082,1975,6,W,0.0
RG082,1975,7,W,116.59
RG082,1975,8,W,17.02
RG082,1975,9,W,69.09
RG082,1975,10,W,3.05
RG082,1975,11,D,8.13
RG082,1975,12,D,8.64
RG082,1976,1,D,8.89
RG082,1976,2,D,23.88
RG082,1976,3,D,1.52
RG082,1976,4,D,8.38
RG082,1976,5,D,27.94
RG082,1976,6,W,10.41
RG082,1976,7,W,124.97
RG082,1976,8,W,67.06
RG082,1976,9,W,72.14
RG082,1976,10,W,27.43
RG082,1976,11,D,13.21
RG082,1976,12,D,3.3
RG082,1977,1,D,41.4
RG082,1977,6,W,21.08
RG082,1977,7,W,45.21
RG082,1977,8,W,54.1
RG082,1977,9,W,67.31
RG082,1977,10,W,102.36
RG082,1978,1,D,60.96
RG082,1978,2,D,41.66
RG082,1978,3,D,22.86
RG082,1978,4,D,3.56
RG082,1978,5,D,8.64
RG082,1978,6,W,17.02
RG082,1978,7,W,37.34
RG082,1978,8,W,40.64
RG082,1978,9,W,15.49
RG082,1978,10,W,52.58
RG082,1978,11,D,33.27
RG082,1978,12,D,61.72
RG082,1979,1,D,70.1
RG082,1979,2,D,11.94
RG082,1979,3,D,21.08
RG082,1979,4,D,0.0
RG082,1979,5,D,6.35
RG082,1979,6,W,23.37
RG082,1979,7,W,75.18
RG082,1979,8,W,42.42
RG082,1979,9,W,7.62
RG082,1979,10,W,4.06
RG082,1979,11,D,5.84
RG082,1979,12,D,16.76
RG082,1980,1,D,0.0
RG082,1980,2,D,0.0
RG082,1980,3,D,0.0
RG082,1980,4,D,0.0
RG082,1980,5,D,0.0
RG082,1980,6,W,3.56
RG082,1980,7,W,44.96
RG082,1980,8,W,78.99
RG082,1980,9,W,12.45
RG082,1980,10,W,2.29
RG082,1980,11,D,1.78
RG082,1980,12,D,8.89
RG082,1981,1,D,0.0
RG082,1981,2,D,0.0
RG082,1981,3,D,0.0
RG082,1981,4,D,0.0
RG082,1981,5,D,0.0
RG082,1981,6,W,26.67
RG082,1981,7,W,146.05
RG082,1981,8,W,24.13
RG082,1981,9,W,19.05
RG082,1981,10,W,18.8
RG082,1981,11,D,8.13
RG082,1982,1,D,0.0
RG082,1982,2,D,0.0
RG082,1982,3,D,0.0
RG082,1982,4,D,0.0
RG082,1982,5,D,0.0
RG082,1982,6,W,0.0
RG082,1982,7,W,75.44
RG082,1982,8,W,63.5
RG082,1982,9,W,62.48
RG082,1982,11,D,0.0
RG082,1982,12,D,0.0
RG082,1983,1,D,0.0
RG082,1983,2,D,0.0
RG082,1983,3,D,0.0
RG082,1983,4,D,0.0
RG082,1983,5,D,0.0
RG082,1983,7,W,76.45
RG082,1983,8,W,48.77
RG082,1983,9,W,130.3
RG082,1983,10,W,82.3
RG082,1983,11,D,0.0
RG082,1983,12,D,0.0
RG082,1984,1,D,0.0
RG082,1984,4,D,0.0
RG082,1984,5,D,0.0
RG082,1984,6,W,24.89
RG082,1984,7,W,68.33
RG082,1984,8,W,148.08
RG082,1984,9,W,21.34
RG082,1984,10,W,43.69
RG082,1984,11,D,0.0
RG082,1984,12,D,0.0
RG082,1985,1,D,0.0
RG082,1985,2,D,0.0
RG082,1985,3,D,0.0
RG082,1985,4,D,0.0
RG082,1985,5,D,0.0
RG082,1985,6,W,0.0
RG082,1985,7,W,109.98
RG082,1985,8,W,23.11
RG082,1985,9,W,114.05
RG082,1985,10,W,65.28
RG082,1985,11,D,0.0
RG082,1985,12,D,0.0
RG082,1986,1,D,0.0
RG082,1986,2,D,0.0
RG082,1986,3,D,0.0
RG082,1986,4,D,0.0
RG082,1986,5,D,0.0
RG082,1986,6,W,42.67
RG082,1986,7,W,111.76
RG082,1986,8,W,153.42
RG082,1986,9,W,18.29
RG082,1986,10,W,23.37
RG082,1986,11,D,0.0
RG082,1986,12,D,0.0
RG082,1987,1,D,0.0
RG082,1987,2,D,0.0
RG082,1987,3,D,0.0
RG082,1987,4,D,0.0
RG082,1987,5,D,0.0
RG082,1987,6,W,0.51
RG082,1987,7,W,61.21
RG082,1987,8,W,84.07
RG082,1987,9,W,69.85
RG082,1987,10,W,16.76
RG082,1987,11,D,0.0
RG082,1987,12,D,0.0
RG082,1988,1,D,0.0
RG082,1988,2,D,0.0
RG082,1988,3,D,0.0
RG082,1988,4,D,0.0
RG082,1988,5,D,0.0
RG082,1988,6,W,15.49
RG082,1988,7,W,80.77
RG082,1988,8,W,103.89
RG082,1988,9,W,54.1
RG082,1988,10,W,0.0
RG082,1988,11,D,0.0
RG082,1988,12,D,0.0
RG082,1989,1,D,0.0
RG082,1989,2,D,0.0
RG082,1989,3,D,0.0
RG082,1989,5,D,0.0
RG082,1989,7,W,105.16
RG082,1989,8,W,38.1
RG082,1989,9,W,23.88
RG082,1989,10,W,24.13
RG082,1989,11,D,0.0
RG082,1989,12,D,0.0
RG082,1990,1,D,0.0
RG082,1990,2,D,0.0
RG082,1990,3,D,0.0
RG082,1990,4,D,0.0
RG082,1990,5,D,0.0
RG082,1990,6,W,0.51
RG082,1990,7,W,107.7
RG082,1990,8,W,120.4
RG082,1990,9,W,62.99
RG082,1990,10,W,17.78
RG082,1990,11,D,21.34
RG082,1990,12,D,31.75
RG082,1991,1,D,31.75
RG082,1991,2,D,39.88
RG082,1991,3,D,19.81
RG082,1991,5,D,1.02
RG082,1991,6,W,10.16
RG082,1991,7,W,28.45
RG082,1991,8,W,92.46
RG082,1991,9,W,54.1
RG082,1991,10,W,7.11
RG082,1991,11,D,24.89
RG082,1991,12,D,80.77
RG082,1992,1,D,29.46
RG082,1992,2,D,28.96
RG082,1992,3,D,44.2
RG082,1992,4,D,9.14
RG082,1992,5,D,52.32
RG082,1992,6,W,0.0
RG082,1992,7,W,93.73
RG082,1992,8,W,116.08
RG082,1992,9,W,7.11
RG082,1992,10,W,14.99
RG082,1992,11,D,0.76
RG082,1992,12,D,57.15
RG082,1993,1,D,146.05
RG082,1993,2,D,38.1
RG082,1993,3,D,17.02
RG082,1993,5,D,5.08
RG082,1993,6,W,0.76
RG082,1993,7,W,66.29
RG082,1993,8,W,128.27
RG082,1993,9,W,4.83
RG082,1993,10,W,7.11
RG082,1993,11,D,31.24
RG082,1993,12,D,3.05
RG082,1994,1,D,4.32
RG082,1994,2,D,10.16
RG082,1994,3,D,32.51
RG082,1994,4,D,1.02
RG082,1994,5,D,9.91
RG082,1994,6,W,27.94
RG082,1994,7,W,31.75
RG082,1994,8,W,116.59
RG082,1994,9,W,51.82
RG082,1994,10,W,9.14
RG082,1994,11,D,84.33
RG082,1994,12,D,99.82
RG082,1995,1,D,13.97
RG082,1995,2,D,43.18
RG082,1995,3,D,24.64
RG082,1995,4,D,2.54
RG082,1995,5,D,0.25
RG082,1995,6,W,0.25
RG082,1995,7,W,67.06
RG082,1995,8,W,82.3
RG082,1995,9,W,26.92
RG082,1995,10,W,16.0
RG082,1995,11,D,15.24
RG082,1995,12,D,11.18
RG082,1996,1,D,0.0
RG082,1996,2,D,14.22
RG082,1996,3,D,1.78
RG082,1996,4,D,0.25
RG082,1996,6,W,76.45
RG082,1996,7,W,101.09
RG082,1996,8,W,75.44
RG082,1996,9,W,51.05
RG082,1996,10,W,15.24
RG082,1996,11,D,8.89
RG082,1997,1,D,17.53
RG082,1997,2,D,23.37
RG082,1997,3,D,4.32
RG082,1997,4,D,6.35
RG082,1997,5,D,11.18
RG082,1997,7,W,26.92
RG082,1997,8,W,99.82
RG082,1997,9,W,51.56
RG082,1997,10,W,9.4
RG082,1997,11,D,19.56
RG082,1997,12,D,62.48
RG082,1998,1,D,2.03
RG082,1998,2,D,42.42
RG082,1998,3,D,19.81
RG082,1998,4,D,4.57
RG082,1998,6,W,3.81
RG082,1998,7,W,113.54
RG082,1998,8,W,111.0
RG082,1998,9,W,16.26
RG082,1998,10,W,0.0
RG082,1998,11,D,0.0
RG082,1998,12,D,0.0
RG082,1999,1,D,0.0
RG082,1999,3,D,0.0
RG082,1999,4,D,0.0
RG082,1999,6,W,12.19
RG082,1999,7,W,174.24
RG082,1999,8,W,111.51
RG082,1999,9,W,48.01
RG082,1999,10,W,0.0
RG082,1999,12,D,0.0
RG082,2000,1,D,0.0
RG082,2000,2,D,10.033
RG082,2000,3,D,5.461
RG082,2000,6,W,77.724
RG082,2000,7,W,59.436
RG082,2000,8,W,137.287
RG082,2000,9,W,3.683
RG082,2000,10,W,156.718
RG082,2000,11,D,42.291
RG082,2000,12,D,4.826
RG082,2001,1,D,37.846
RG082,2001,2,D,3.429
RG082,2001,3,D,8.89
RG082,2001,4,D,15.621
RG082,2001,5,D,10.414
RG082,2001,6,W,2.159
RG082,2001,7,W,74.803
RG082,2001,8,W,100.457
RG082,2001,9,W,24.003
RG082,2001,10,W,4.445
RG082,2001,11,D,1.27
RG082,2001,12,D,18.415
RG082,2002,1,D,7.874
RG082,2002,2,D,14.859
RG082,2002,3,D,0.0
RG082,2002,4,D,0.0
RG082,2002,6,W,0.0
RG082,2002,7,W,74.295
RG082,2002,8,W,90.043
RG082,2002,9,W,36.449
RG082,2002,10,W,2.921
RG082,2002,11,D,5.207
RG082,2002,12,D,23.368
RG082,2003,1,D,1.27
RG082,2003,2,D,43.815
RG082,2003,3,D,6.604
RG082,2003,5,D,0.0
RG082,2003,6,W,0.0
RG082,2003,7,W,71.882
RG082,2003,8,W,71.628
RG082,2003,9,W,21.082
RG082,2003,10,W,14.351
RG082,2003,11,D,23.241
RG082,2003,12,D,12.319
RG082,2004,1,D,22.733
RG082,2004,2,D,30.099
RG082,2004,3,D,21.59
RG082,2004,4,D,34.671
RG082,2004,5,D,0.254
RG082,2004,6,W,3.175
RG082,2004,7,W,29.972
RG082,2004,8,W,41.529
RG082,2004,9,W,30.607
RG082,2004,10,W,6.858
RG082,2004,11,D,14.478
RG082,2004,12,D,17.399
RG082,2005,1,D,31.115
RG082,2005,2,D,23.368
RG082,2005,3,D,2.794
RG082,2005,4,D,3.683
RG082,2005,5,D,20.828
RG082,2005,6,W,0.0
RG082,2005,7,W,61.722
RG082,2005,8,W,99.568
RG082,2005,9,W,19.558
RG082,2005,10,W,0.508
RG082,2005,12,D,5.207
RG082,2006,1,D,2.032
RG082,2006,2,D,2.921
RG082,2006,3,D,4.953
RG082,2006,5,D,0.0
RG082,2006,6,W,5.715
RG082,2006,7,W,90.17
RG082,2006,8,W,69.723
RG082,2006,9,W,29.337
RG082,2006,10,W,28.067
RG082,2006,12,D,4.318
RG082,2007,1,D,32.766
RG082,2007,2,D,3.175
RG082,2007,3,D,31.496
RG082,2007,4,D,4.318
RG082,2007,5,D,1.27
RG082,2007,6,W,20.32
RG082,2007,7,W,109.601
RG082,2007,8,W,56.769
RG082,2007,9,W,39.878
RG082,2007,10,W,2.286
RG082,2007,11,D,19.431
RG082,2007,12,D,13.716
RG082,2008,1,D,2.286
RG082,2008,2,D,11.43
RG082,2008,3,D,0.0
RG082,2008,5,D,8.509
RG082,2008,6,W,3.302
RG082,2008,7,W,109.855
RG082,2008,8,W,120.015
RG082,2008,9,W,16.51
RG082,2008,10,W,2.667
RG082,2008,11,D,11.938
RG082,2008,12,D,11.303
RG082,2009,1,D,8.255
RG082,2009,2,D,13.843
RG082,2009,3,D,11.176
RG082,2009,4,D,0.254
RG082,2009,5,D,18.288
RG082,2009,6,W,17.78
RG082,2009,7,W,11.303
RG082,2009,8,W,92.71
RG082,2009,9,W,30.607
RG082,2009,10,W,10.668
RG082,2009,11,D,7.366
RG082,2009,12,D,9.525
RG082,2010,1,D,61.341
RG082,2010,2,D,37.465
RG082,2010,3,D,12.7
RG082,2010,4,D,7.874
RG082,2010,5,D,0.0
RG082,2010,6,W,0.254
RG082,2010,7,W,90.297
RG082,2010,8,W,96.139
RG082,2010,9,W,27.813
RG082,2010,10,W,9.779
RG082,2010,11,D,1.905
RG082,2010,12,D,11.811
RG082,2011,1,D,5.207
RG082,2011,2,D,3.937
RG082,2011,3,D,0.889
RG082,2011,4,D,0.0
RG082,2011,6,W,2.667
RG082,2011,7,W,113.919
RG082,2011,8,W,38.354
RG082,2011,9,W,22.86
RG082,2011,10,W,0.254
RG082,2011,11,D,14.605
RG082,2011,12,D,40.259
RG082,2012,1,D,5.334
RG082,2012,2,D,0.508
RG082,2012,3,D,6.35
RG082,2012,4,D,0.0
RG082,2012,5,D,8.763
RG082,2012,6,W,11.684
RG082,2012,7,W,89.789
RG082,2012,8,W,26.924
RG082,2012,9,W,84.455
RG082,2012,10,W,0.0
RG082,2012,11,D,7.747
RG082,2012,12,D,22.479
RG082,2013,1,D,13.335
RG082,2013,2,D,19.431
RG082,2013,3,D,7.493
RG082,2013,4,D,0.254
RG082,2013,5,D,0.0
RG082,2013,6,W,3.81
RG082,2013,7,W,79.502
RG082,2013,8,W,43.053
RG082,2013,9,W,49.784
RG082,2013,11,D,14.224
RG082,2013,12,D,10.541
RG082,2014,1,D,0.0
RG082,2014,2,D,1.27
RG082,2014,3,D,22.733
RG082,2014,4,D,1.524
RG082,2014,6,W,0.0
RG082,2014,7,W,121.158
RG082,2014,8,W,166.497
RG082,2014,9,W,109.601
RG082,2014,10,W,33.782
RG082,2014,11,D,6.477
RG082,2014,12,D,15.494
RG082,2015,1,D,55.245
RG082,2015,2,D,0.508
RG082,2015,3,D,22.86
RG082,2015,4,D,7.62
RG082,2015,5,D,1.651
RG082,2015,6,W,11.43
RG082,2015,7,W,76.835
RG082,2015,8,W,70.866
RG082,2015,9,W,43.815
RG082,2015,10,W,34.671
RG082,2015,11,D,10.033
RG082,2015,12,D,13.843
RG082,2016,1,D,31.369
RG082,2016,2,D,7.62
RG082,2016,3,D,1.27
RG082,2016,4,D,3.429
RG082,2016,5,D,2.921
RG082,2016,6,W,48.387
RG082,2016,7,W,90.551
RG082,2016,8,W,97.663
RG082,2016,9,W,47.879
RG082,2016,10,W,12.065
RG082,2016,11,D,3.556
RG082,2016,12,D,31.623
RG082,2017,1,D,27.178
RG082,2017,2,D,5.334
RG082,2017,3,D,4.318
RG082,2017,4,D,0.0
RG082,2017,5,D,3.048
RG082,2017,6,W,4.572
RG082,2017,7,W,150.876
RG082,2017,8,W,74.93
RG082,2017,9,W,0.0
RG082,2017,10,W,3.175
RG082,2017,11,D,3.81
RG082,2017,12,D,4.445
RG082,2018,1,D,6.35
RG082,2018,2,D,43.815
RG082,2018,3,D,0.0
RG082,2018,6,W,21.717
RG082,2018,7,W,56.007
RG082,2018,8,W,62.23
RG082,2018,9,W,47.498
RG082,2018,10,W,50.165
RG082,2018,11,D,9.144
RG082,2018,12,D,25.654
RG082,2019,1,D,16.891
RG082,2019,2,D,35.052
RG082,2019,3,D,35.687
RG082,2019,4,D,2.667
RG082,2019,5,D,15.367
RG082,2019,6,W,1.397
RG082,2019,7,W,61.214
RG082,2019,8,W,25.273
RG082,2019,9,W,56.769
RG082,2019,10,W,0.0
RG082,2019,11,D,112.649
RG082,2019,12,D,37.592
RG082,2020,1,D,11.938
RG082,2020,2,D,22.606
RG082,2020,3,D,46.863
RG082,2020,4,D,0.762
RG082,2020,5,D,0.0
RG082,2020,6,W,3.683
RG082,2020,7,W,20.32
RG082,2020,8,W,64.135
RG082,2020,9,W,0.889
RG082,2020,10,W,0.0
RG082,2020,11,D,0.254
RG082,2020,12,D,13.335
RG082,2021,1,D,17.145
RG082,2021,2,D,0.508
RG082,2021,3,D,12.827
RG082,2021,4,D,1.143
RG082,2021,5,D,3.937
RG082,2021,6,W,3.683
RG082,2021,7,W,98.044
RG082,2021,8,W,58.166
RG082,2021,9,W,19.431
RG082,2021,10,W,0.254
